work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary_usd
2022,EN,FT,AI Scientist,US,100,US,M,50000
2022,SE,FT,Data Scientist Lead,US,100,US,L,183000
2022,SE,FT,Data Analyst,US,100,US,M,99750
2022,SE,FT,Data Analyst,US,100,US,M,68400
2022,SE,FT,Data Scientist,US,100,US,L,236900
2022,SE,FT,Data Scientist,US,100,US,L,159200
2022,SE,FT,Data Science Manager,US,100,US,M,243225
2022,SE,FT,Data Science Manager,US,100,US,M,179775
2022,SE,FT,Data Engineer,US,100,US,M,175000
2022,SE,FT,Data Engineer,US,100,US,M,150000
2022,SE,FT,Machine Learning Engineer,US,100,US,M,210000
2022,SE,FT,Machine Learning Engineer,US,100,US,M,180000
2022,SE,FT,Data Scientist,US,100,US,M,148000
2022,SE,FT,Data Scientist,US,100,US,M,128000
2022,SE,FT,Data Architect,US,100,US,M,190000
2022,SE,FT,Data Architect,US,100,US,M,135000
2022,SE,FT,Analytics Engineer,US,100,US,M,130000
2022,SE,FT,Analytics Engineer,US,100,US,M,110000
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Engineer,US,100,US,M,160000
2022,SE,FT,Data Engineer,US,100,US,M,85000
2022,SE,FT,Data Scientist,US,0,US,M,218000
2022,SE,FT,Data Scientist,US,0,US,M,145300
2022,SE,FT,ML Engineer,US,100,US,L,195400
2022,SE,FT,ML Engineer,US,100,US,L,131300
2022,EN,FT,Data Specialist,CL,100,US,L,105000
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,100,US,M,207000
2022,SE,FT,Data Scientist,US,100,US,M,153000
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Analyst,US,0,US,M,110000
2022,SE,FT,Data Analyst,US,0,US,M,99000
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Machine Learning Engineer,PR,100,PR,M,200000
2022,SE,FT,Machine Learning Engineer,PR,100,PR,M,135000
2022,SE,FT,Data Scientist,US,100,US,M,207000
2022,SE,FT,Data Scientist,US,100,US,M,153000
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Engineer,US,0,US,M,195700
2022,SE,FT,Data Engineer,US,0,US,M,130500
2022,SE,FT,ML Engineer,US,100,US,M,130000
2022,SE,FT,ML Engineer,US,100,US,M,84000
2022,MI,FT,Data Operations Engineer,US,100,US,M,100000
2022,MI,FT,Data Operations Engineer,US,100,US,M,60000
2022,MI,FT,Data Engineer,GB,100,GB,M,81502.84284
2022,MI,FT,Data Engineer,GB,100,GB,M,68963.94394
2022,SE,FT,Data Engineer,US,0,US,M,141300
2022,SE,FT,Data Engineer,US,0,US,M,102100
2022,SE,FT,Data Analyst,ES,0,ES,M,51446.4
2022,SE,FT,Data Analyst,ES,0,ES,M,37513
2022,MI,FT,Business Data Analyst,US,100,US,L,150000
2022,MI,FT,Data Scientist,GB,100,GB,M,104072.8609
2022,EN,FT,Data Scientist,IN,50,IN,M,21576.12494
2022,SE,FT,Data Analyst,US,100,US,M,144000
2022,SE,FT,Data Analyst,US,100,US,M,113000
2022,EN,FT,AI Scientist,PT,100,ES,M,32154
2022,SE,FT,Data Architect,US,100,US,L,195400
2022,SE,FT,Data Architect,US,100,US,L,131300
2022,SE,FT,Machine Learning Engineer,US,100,US,L,195400
2022,SE,FT,Machine Learning Engineer,US,100,US,L,131300
2022,SE,FT,Data Architect,US,100,US,L,195400
2022,SE,FT,Data Architect,US,100,US,L,131300
2022,SE,FT,Data Architect,US,100,US,M,190000
2022,SE,FT,Data Architect,US,100,US,M,135000
2022,SE,FT,Data Engineer,US,100,US,M,135000
2022,SE,FT,Data Engineer,US,100,US,M,80000
2022,SE,FT,Data Engineer,US,100,US,M,160000
2022,SE,FT,Data Engineer,US,100,US,M,85000
2022,SE,FT,Data Engineer,US,100,US,L,178800
2022,SE,FT,Data Engineer,US,100,US,L,132100
2022,MI,CT,NLP Engineer,IN,100,US,S,60000
2022,SE,FT,Machine Learning Engineer,FI,50,FI,S,64308
2022,EN,FT,Business Data Analyst,IN,100,AS,L,50000
2022,SE,FT,Data Engineer,US,100,US,M,140000
2022,SE,FT,Data Engineer,US,100,US,M,105000
2022,MI,FT,Data Engineer,GB,100,GB,M,81502.84284
2022,MI,FT,Data Engineer,GB,100,GB,M,68963.94394
2022,SE,FT,Analytics Engineer,US,100,US,M,190000
2022,SE,FT,Analytics Engineer,US,100,US,M,140000
2022,MI,FT,Data Operations Engineer,US,100,US,M,100000
2022,MI,FT,Data Operations Engineer,US,100,US,M,60000
2022,SE,FT,Data Scientist,US,100,US,L,180000
2022,SE,FT,Data Scientist,US,100,US,L,165000
2022,SE,FT,Applied Machine Learning Scientist,US,0,US,L,108000
2021,EN,FT,Machine Learning Research Engineer,FR,50,FR,M,20000
2022,SE,FT,Data Architect,US,100,US,M,190000
2022,SE,FT,Data Architect,US,100,US,M,135000
2022,SE,FT,Data Scientist,US,0,US,M,179400
2022,SE,FT,Data Scientist,US,0,US,M,154000
2022,SE,FT,Machine Learning Scientist,US,0,US,M,193900
2022,SE,FT,Machine Learning Scientist,US,0,US,M,129300
2022,EX,FT,Data Science Manager,US,0,US,M,222640
2022,EX,FT,Data Science Manager,US,0,US,M,182160
2022,MI,FT,Data Engineer,US,0,US,M,150000
2022,MI,FT,Data Engineer,US,0,US,M,100000
2022,SE,FT,Analytics Engineer,US,100,US,M,122500
2022,SE,FT,Analytics Engineer,US,100,US,M,100000
2022,EX,FT,Data Engineer,US,100,US,M,297500
2022,EX,FT,Data Engineer,US,100,US,M,260000
2021,EN,FT,Machine Learning Developer,TH,100,TH,L,15000
2022,SE,FT,Data Engineer,ES,100,US,M,193000
2022,EN,FT,Data Scientist,US,0,US,M,93000
2022,EN,FT,Data Scientist,US,0,US,M,73000
2022,MI,FT,Data Operations Engineer,US,100,US,M,100000
2022,MI,FT,Data Operations Engineer,US,100,US,M,60000
2022,SE,FT,Data Scientist,US,100,US,M,136994
2022,SE,FT,Data Scientist,US,100,US,M,101570
2022,SE,FT,ETL Developer,US,100,US,M,250000
2022,SE,FT,ETL Developer,US,100,US,M,63000
2022,MI,FT,Data Manager,US,0,US,M,134000
2022,MI,FT,Data Manager,US,0,US,M,98000
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Director of Data Science,FR,50,FR,L,58949
2022,MI,FT,Data Analyst,US,100,US,M,136000
2022,MI,FT,Data Analyst,US,100,US,M,112000
2022,SE,FT,Data Scientist,US,100,US,M,172000
2022,SE,FT,Data Scientist,US,100,US,M,140000
2022,SE,FT,Data Engineer,US,0,US,M,215000
2022,SE,FT,Data Engineer,US,0,US,M,164000
2022,SE,FT,Data Engineer,US,0,US,M,300000
2022,SE,FT,Data Engineer,US,0,US,M,130000
2022,SE,FT,Data Engineer,US,100,US,M,250000
2022,SE,FT,Data Engineer,US,100,US,M,63000
2022,SE,FT,Data Engineer,US,100,US,M,180000
2022,SE,FT,Data Engineer,US,100,US,M,150000
2021,EN,FT,Data Engineer,GB,50,GB,L,41378.36636
2022,SE,FT,Data Engineer,US,100,US,M,250000
2022,SE,FT,Data Engineer,US,100,US,M,63000
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,MI,FT,Data Analyst,US,100,US,L,97500
2022,SE,FT,Applied Scientist,US,100,US,M,212800
2022,SE,FT,Applied Scientist,US,100,US,M,142800
2022,MI,FT,Data Scientist,NL,50,NL,L,75026
2022,EN,FT,Data Scientist,US,50,DE,M,50000
2022,SE,FT,Data Scientist,US,0,US,M,151800
2022,SE,FT,Data Scientist,US,0,US,M,130240
2022,SE,FT,Analytics Engineer,US,100,US,M,165000
2022,SE,FT,Analytics Engineer,US,100,US,M,140250
2022,SE,FT,Data Engineer,US,0,US,M,135000
2022,SE,FT,Data Engineer,US,0,US,M,115000
2022,SE,FT,Data Scientist,US,100,US,M,179400
2022,SE,FT,Data Scientist,US,100,US,M,154000
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,MI,FT,Financial Data Analyst,US,0,US,M,75000
2022,MI,FT,Data Engineer,GR,100,GR,M,85744
2022,MI,FT,Data Engineer,GR,100,GR,M,75026
2022,MI,FT,Data Engineer,GB,100,GB,M,100311.1912
2022,MI,FT,Data Engineer,GB,100,GB,M,87772.29229
2022,MI,FT,Data Engineer,ES,100,ES,M,85744
2022,MI,FT,Data Engineer,ES,100,ES,M,75026
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Analytics Engineer,GB,100,GB,M,104544.3235
2022,SE,FT,Analytics Engineer,GB,100,GB,M,81507.8584
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Engineer,GB,100,GB,M,106527.9773
2022,SE,FT,Data Engineer,GB,100,GB,M,83787.43022
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,0,US,M,191475
2022,SE,FT,Data Scientist,US,0,US,M,141525
2022,SE,FT,Data Analyst,US,0,US,L,115000
2022,EN,FT,Data Scientist,ES,50,ES,M,32154
2022,SE,FT,Data Operations Analyst,US,100,US,M,81000
2022,SE,FT,Data Operations Analyst,US,100,US,M,66000
2022,EN,FT,Data Analyst,US,100,US,L,46000
2022,EN,FT,Data Engineer,US,100,US,L,80000
2022,EX,FT,Machine Learning Scientist,US,100,US,S,200000
2022,EX,FT,Machine Learning Scientist,US,100,US,S,180000
2022,EX,FT,AI Scientist,US,100,US,S,200000
2022,SE,FT,Data Scientist,US,0,US,M,204100
2022,SE,FT,Data Scientist,US,0,US,M,136100
2022,SE,FT,Analytics Engineer,US,0,US,M,250000
2022,SE,FT,Analytics Engineer,US,0,US,M,63000
2022,MI,FT,Data Scientist,GB,0,GB,M,120373.4294
2022,MI,FT,Data Scientist,GB,0,GB,M,112850.0901
2021,EN,PT,Computer Vision Software Engineer,DK,50,DK,L,17244.68042
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Scientist,US,100,US,M,191475
2022,SE,FT,Data Scientist,US,100,US,M,141525
2022,SE,FT,Data Specialist,US,100,US,M,95000
2022,SE,FT,Data Specialist,US,100,US,M,70000
2022,MI,FT,Applied Machine Learning Scientist,BO,100,US,M,75000
2022,MI,FT,Data Analyst,US,0,US,L,113000
2022,SE,FT,Data Scientist,US,100,US,M,170000
2022,SE,FT,Data Scientist,US,100,US,M,130000
2022,MI,FT,Data Analytics Consultant,US,100,US,L,113000
2022,MI,FT,Product Data Analyst,US,100,US,M,140000
2021,SE,FT,Data Analyst,PH,100,PH,S,50000
2022,MI,FT,BI Data Analyst,AU,100,AU,M,50251.84193
2022,SE,FT,Data Scientist,US,0,US,M,175000
2022,SE,FT,Data Scientist,US,0,US,M,140000
2022,SE,FT,Lead Data Scientist,PT,50,PT,S,30546.3
2022,SE,FT,Analytics Engineer,US,0,US,M,250000
2022,SE,FT,Analytics Engineer,US,0,US,M,63000
2022,SE,FT,Data Scientist,US,0,US,L,160000
2022,SE,FT,Data Scientist,US,0,US,L,119300
2022,MI,FT,Research Scientist,US,50,US,L,145000
2022,SE,FT,Data Engineer,US,0,US,M,105000
2022,SE,FT,Data Engineer,US,0,US,M,90000
2022,SE,FT,ETL Developer,US,100,US,M,146200
2022,SE,FT,ETL Developer,US,100,US,M,124270
2022,MI,FT,Data Scientist,US,0,US,M,225000
2022,MI,FT,Data Scientist,US,0,US,M,160000
2022,MI,FT,Data Scientist,NL,100,NL,S,55733.6
2022,SE,FT,Data Engineer,CA,100,CA,M,185800
2022,SE,FT,Data Engineer,CA,100,CA,M,137400
2022,SE,FT,Analytics Engineer,US,0,US,M,245000
2022,SE,FT,Analytics Engineer,US,0,US,M,180000
2022,SE,FT,Analytics Engineer,US,0,US,M,203500
2022,SE,FT,Analytics Engineer,US,0,US,M,152000
2022,SE,FT,Data Engineer,US,0,US,M,250000
2022,SE,FT,Data Engineer,US,0,US,M,63000
2022,SE,FT,Machine Learning Infrastructure Engineer,US,100,US,M,186000
2022,SE,FT,Machine Learning Infrastructure Engineer,US,100,US,M,148800
2022,SE,FT,Lead Machine Learning Engineer,IN,50,IN,L,89900.5206
2022,MI,FT,Machine Learning Engineer,GB,50,GB,L,130404.5485
2022,EN,FT,Data Scientist,US,0,US,L,82000
2022,EN,PT,Data Scientist,DO,100,FR,M,110000
2022,MI,FT,Applied Machine Learning Scientist,US,50,US,M,173000
2022,SE,FT,Data Scientist,US,0,US,M,203500
2022,SE,FT,Data Scientist,US,0,US,M,152000
2022,SE,FT,Machine Learning Engineer,US,100,US,M,186000
2022,SE,FT,Machine Learning Engineer,US,100,US,M,148800
2022,MI,FT,Data Science Manager,US,100,US,M,158000
2022,MI,FT,Data Science Manager,US,100,US,M,134000
2022,SE,FT,Data Scientist,US,100,US,M,170000
2022,SE,FT,Data Scientist,US,100,US,M,120000
2022,EX,FT,Analytics Engineer,US,100,US,M,200000
2022,EX,FT,Analytics Engineer,US,100,US,M,150000
2022,SE,FT,Data Analyst,US,0,US,M,216200
2022,SE,FT,Data Analyst,US,0,US,M,144100
2022,MI,FT,Data Scientist,NL,0,NL,M,117898
2022,MI,FT,Data Scientist,NL,0,NL,M,91103
2022,SE,FT,ETL Developer,US,0,US,M,250000
2022,SE,FT,ETL Developer,US,0,US,M,63000
2022,SE,FT,Data Engineer,US,100,US,M,135000
2022,SE,FT,Data Engineer,US,100,US,M,85000
2022,SE,FT,Machine Learning Engineer,US,100,US,M,135000
2022,SE,FT,Machine Learning Engineer,US,100,US,M,85000
2022,SE,FT,Data Science Manager,US,100,US,M,206000
2022,SE,FT,Data Science Manager,US,100,US,M,175100
2022,SE,FT,Machine Learning Engineer,US,0,US,M,189650
2022,SE,FT,Machine Learning Engineer,US,0,US,M,164996
2022,SE,FT,Data Architect,US,100,US,M,149040
2022,SE,FT,Data Architect,US,100,US,M,113900
2022,SE,FT,Data Engineer,US,100,US,M,154000
2022,SE,FT,Data Engineer,US,100,US,M,126000
2022,SE,FT,Machine Learning Engineer,US,100,US,L,200000
2022,SE,FT,Machine Learning Engineer,US,100,US,L,150000
2022,SE,FT,Data Engineer,US,0,US,M,195700
2022,SE,FT,Data Engineer,US,0,US,M,130500
2022,SE,FT,Analytics Engineer,US,100,US,M,170000
2022,SE,FT,Analytics Engineer,US,100,US,M,135000
2022,MI,FT,Data Engineer,GB,0,GB,M,100311.1912
2022,MI,FT,Data Engineer,GB,0,GB,M,75233.39339
2022,SE,FT,Data Analyst,US,100,US,M,117000
2022,SE,FT,Data Analyst,US,100,US,M,99450
2022,SE,FT,Data Engineer,PR,100,PR,M,200000
2022,SE,FT,Data Engineer,PR,100,PR,M,135000
2022,SE,FT,Machine Learning Engineer,US,0,US,M,193900
2022,SE,FT,Machine Learning Engineer,US,0,US,M,129300
2022,EN,FT,Machine Learning Engineer,GB,100,GB,S,56425.04504
2022,SE,FT,Data Analyst,GB,0,GB,M,87772.29229
2022,SE,FT,Data Analyst,GB,0,GB,M,62694.49449
2022,SE,FT,Data Analyst,US,100,US,M,175000
2022,SE,FT,Data Analyst,US,100,US,M,130000
2022,SE,FT,Data Engineer,US,0,US,M,188100
2022,SE,FT,Data Engineer,US,0,US,M,139860
2022,SE,FT,Machine Learning Engineer,US,0,US,M,248700
2022,SE,FT,Machine Learning Engineer,US,0,US,M,167100
2022,SE,FT,Data Scientist,US,0,US,M,123400
2022,SE,FT,Data Scientist,US,0,US,M,88100
2022,MI,FT,BI Data Analyst,DE,100,DE,S,51446.4
2022,SE,FT,Data Scientist,US,0,US,M,245000
2022,SE,FT,Data Scientist,US,0,US,M,205000
2022,SE,FT,Data Engineer,US,0,US,M,141300
2022,SE,FT,Data Engineer,US,0,US,M,102100
2022,SE,FT,Data Architect,US,0,US,M,141300
2022,SE,FT,Data Architect,US,0,US,M,102100
2022,EN,FT,Data Analyst,AR,100,AR,L,50000
2022,EN,FT,Data Scientist,BE,100,BE,L,85744
2022,MI,FT,Lead Data Scientist,GB,50,GB,S,62694.49449
2022,SE,FT,Data Architect,US,0,US,M,250000
2022,SE,FT,Data Architect,US,0,US,M,63000
2022,SE,FT,Data Science Manager,US,100,US,L,189500
2022,SE,FT,Data Science Manager,US,100,US,L,140100
2022,SE,FT,Data Engineer,US,100,US,L,177600
2022,SE,FT,Data Engineer,US,100,US,L,131300
2022,MI,FT,Data Engineer,US,0,US,M,24000
2022,MI,FT,Data Engineer,US,0,US,M,24000
2022,SE,FT,Data Engineer,US,0,US,M,250000
2022,SE,FT,Data Engineer,US,0,US,M,63000
2022,SE,FT,Machine Learning Engineer,US,100,US,L,202900
2022,SE,FT,Machine Learning Engineer,US,100,US,L,131300
2022,SE,FT,Data Engineer,US,100,US,M,145000
2022,SE,FT,Data Engineer,US,100,US,M,115000
2022,EN,FT,Machine Learning Engineer,US,50,US,L,115000
2022,MI,FT,Machine Learning Engineer,US,0,US,M,193900
2022,MI,FT,Machine Learning Engineer,US,0,US,M,129300
2022,SE,FT,Data Scientist,US,100,US,L,180000
2022,SE,FT,Data Scientist,US,100,US,L,140000
2022,MI,FT,Data Analyst,US,0,US,M,216200
2022,MI,FT,Data Analyst,US,0,US,M,144100
2022,SE,FT,Machine Learning Scientist,US,0,US,M,216000
2022,SE,FT,Machine Learning Scientist,US,0,US,M,144000
2022,EN,FT,Data Analyst,US,100,US,L,150000
2022,MI,FT,Data Scientist,IN,100,ID,L,50344.29154
2022,EN,FT,Applied Data Scientist,AT,50,AT,M,50000
2021,SE,FT,Cloud Data Architect,US,50,US,L,250000
2022,EX,FT,Research Scientist,NL,0,NL,L,85744
2022,MI,FT,Data Scientist,GB,100,GB,M,134166.2182
2022,SE,FT,Analytics Engineer,AR,100,US,S,48000
2022,EX,FT,Data Science Manager,US,0,US,M,260500
2022,EX,FT,Data Science Manager,US,0,US,M,175100
2022,SE,FT,Data Engineer,US,100,US,M,210000
2022,SE,FT,Data Engineer,US,100,US,M,100000
2022,EN,FT,Data Analyst,US,100,US,S,55000
2022,MI,FT,Data Analyst,US,100,US,M,130000
2022,SE,FT,Applied Machine Learning Scientist,FR,100,GB,L,78670.12
2022,EN,FT,Data Scientist,BE,50,BE,S,53054.1
2022,MI,FL,Applied Machine Learning Scientist,IN,100,IN,S,28768.16659
2022,SE,FT,Data Engineer,US,0,US,M,206699
2022,SE,FT,Data Engineer,US,0,US,M,99100
2022,MI,FT,Analytics Engineer,US,0,US,M,200000
2022,MI,FT,Analytics Engineer,US,0,US,M,54000
2022,SE,FT,Data Engineer,US,0,US,M,250000
2022,SE,FT,Data Engineer,US,0,US,M,63000
2022,SE,FT,Data Architect,US,0,US,M,250000
2022,SE,FT,Data Architect,US,0,US,M,63000
2022,SE,FT,Data Engineer,US,0,US,M,250000
2022,SE,FT,Data Engineer,US,0,US,M,63000
2022,EN,FT,Analytics Engineer,US,50,US,L,130000
2022,SE,FT,Data Engineer,US,0,US,L,100000
2022,SE,FT,Data Engineer,US,0,US,L,80000
2022,SE,FT,Data Scientist,US,0,US,L,160000
2022,SE,FT,Data Scientist,US,0,US,L,100000
2022,SE,FT,Data Specialist,US,100,US,L,221300
2022,SE,FT,Data Specialist,US,100,US,L,148700
2022,EN,FT,Machine Learning Engineer,GB,100,GB,L,30000
2022,EN,FT,Data Analyst,FR,50,FR,M,28938.6
2022,MI,FT,Data Engineer,GB,0,GB,M,92787.85184
2022,MI,FT,Data Engineer,GB,0,GB,M,62694.49449
2022,MI,FT,Data Scientist,DE,100,DE,S,62164.4
2022,SE,FT,Data Science Manager,US,0,US,M,249260
2022,SE,FT,Data Science Manager,US,0,US,M,185400
2022,SE,FT,Data Engineer,US,100,US,M,170000
2022,SE,FT,Data Engineer,US,100,US,M,130000
2022,MI,FT,Data Scientist,GB,50,GB,M,81502.84284
2022,SE,FT,Data Analyst,US,100,US,M,128875
2022,SE,FT,Data Analyst,US,100,US,M,93700
2022,SE,FT,Machine Learning Engineer,US,100,US,M,180000
2022,SE,FT,Machine Learning Engineer,US,100,US,M,100000
2022,SE,FT,Data Analyst,US,100,US,M,136260
2022,SE,FT,Data Analyst,US,100,US,M,109280
2022,SE,FT,Data Scientist,US,100,US,L,160000
2022,SE,FT,Data Scientist,US,100,US,L,92000
2022,SE,FT,Data Engineer,US,100,US,M,200000
2022,SE,FT,Data Engineer,US,100,US,M,160000
2022,MI,FT,Data Engineer,GB,0,GB,M,137927.8879
2022,MI,FT,Data Engineer,GB,0,GB,M,106580.6406
2022,SE,FT,Data Analyst,US,100,US,M,117000
2022,SE,FT,Data Analyst,US,100,US,M,99450
2022,EN,FT,Data Engineer,US,100,US,L,129000
2022,EN,FT,Data Engineer,US,100,US,L,86000
2022,SE,FT,Data Scientist,US,0,US,L,160000
2022,SE,FT,Data Scientist,US,0,US,L,119300
2022,SE,FT,Business Data Analyst,US,100,US,L,100000
2022,MI,FT,Data Scientist,TR,50,TR,M,25000
2022,MI,FT,Data Analyst,SG,50,SG,M,66101.55554
2022,MI,FT,AI Scientist,US,100,US,M,200000
2022,EN,FT,Machine Learning Developer,US,100,US,L,180000
2022,MI,FT,Data Scientist,US,100,US,L,153000
2022,SE,FT,Data Engineer,US,100,US,M,210000
2022,SE,FT,Data Engineer,US,100,US,M,100000
2022,SE,FT,Data Analyst,US,100,US,M,150075
2022,SE,FT,Data Analyst,US,100,US,M,110925
2022,MI,FT,Machine Learning Scientist,EG,100,EG,M,22800
2022,SE,FT,Data Scientist,US,100,US,L,160000
2022,SE,FT,Data Scientist,US,100,US,L,92000
2022,SE,FT,Machine Learning Engineer,US,100,US,L,202900
2022,SE,FT,Machine Learning Engineer,US,100,US,L,131300
2020,EN,FT,Data Analyst,PT,100,PT,M,21436
2022,EN,FT,Data Analyst,ID,0,ID,L,15000
2022,SE,FT,Data Engineer,US,100,US,M,175000
2022,SE,FT,Data Engineer,US,100,US,M,135000
2022,SE,FT,Data Science Manager,AU,100,AU,L,125955.9155
2022,EN,FT,Machine Learning Engineer,US,0,US,L,83000
2022,MI,FT,Data Engineer,GB,100,GB,M,94041.74173
2022,MI,FT,Data Engineer,GB,100,GB,M,68963.94394
2022,SE,FT,Data Scientist,US,0,US,M,186000
2022,SE,FT,Data Scientist,US,0,US,M,148800
2022,SE,FT,Data Analyst,US,0,US,M,112900
2022,SE,FT,Data Analyst,US,0,US,M,90320
2022,SE,FT,ML Engineer,US,0,US,M,240000
2022,SE,FT,ML Engineer,US,0,US,M,160000
2022,SE,FT,Data Science Manager,US,100,US,M,300000
2022,SE,FT,Data Science Manager,US,100,US,M,200000
2022,MI,FT,Data Engineer,DE,50,DE,S,66987.5
2022,MI,FT,AI Scientist,IN,100,US,L,200000
2022,MI,FT,Machine Learning Engineer,GB,0,GB,M,119119.5395
2022,MI,FT,Machine Learning Engineer,GB,0,GB,M,94041.74173
2022,MI,FT,AI Scientist,US,0,US,M,120000
2022,SE,FT,Data Analyst,US,100,US,M,112900
2022,SE,FT,Data Analyst,US,100,US,M,90320
2022,SE,FT,Data Analytics Manager,US,100,US,M,145000
2022,SE,FT,Data Analytics Manager,US,100,US,M,105400
2020,EN,FT,Data Scientist,DE,0,DE,S,46301.76
2022,MI,FT,Data Engineer,GB,0,GB,M,112850.0901
2022,MI,FT,Data Engineer,GB,0,GB,M,94041.74173
2022,SE,FT,Data Scientist,US,100,US,L,215300
2022,SE,FT,Data Scientist,US,100,US,L,158200
2022,SE,FT,Data Engineer,US,100,US,L,209100
2022,SE,FT,Data Engineer,US,100,US,L,154600
2022,SE,FT,Data Analyst,US,0,US,M,115934
2022,SE,FT,Data Analyst,US,0,US,M,81666
2022,SE,FT,Data Engineer,US,100,US,M,175000
2022,SE,FT,Data Engineer,US,100,US,M,155000
2022,MI,FT,Machine Learning Engineer,FR,100,DE,M,85744
2022,SE,FT,Data Analyst,US,0,US,M,164000
2022,SE,FT,Data Analyst,US,0,US,M,132000
2022,SE,FT,Data Scientist,US,100,US,M,170000
2022,SE,FT,Data Scientist,US,100,US,M,123000
2022,SE,FT,Machine Learning Engineer,US,0,US,M,189650
2022,SE,FT,Machine Learning Engineer,US,0,US,M,164996
2022,MI,FT,ETL Developer,GR,0,GR,M,53590
2022,MI,FT,ETL Developer,GR,0,GR,M,53590
2022,EX,FT,Lead Data Engineer,CA,100,CA,S,109576.0632
2022,SE,FT,Data Engineer,US,100,US,M,165400
2022,SE,FT,Data Engineer,US,100,US,M,132320
2022,SE,FT,Data Architect,US,100,US,M,208775
2022,SE,FT,Data Architect,US,100,US,M,147800
2022,SE,FT,Data Engineer,US,100,US,M,136994
2022,SE,FT,Data Engineer,US,100,US,M,101570
2022,SE,FT,Data Analyst,US,100,US,M,128875
2022,SE,FT,Data Analyst,US,100,US,M,93700
2022,EX,FT,Head of Machine Learning,IN,50,IN,L,71920.41648
2022,EN,FT,Machine Learning Engineer,GB,100,GB,L,35735.86186
2022,SE,FT,Data Engineer,US,100,US,L,183600
2022,SE,FT,Data Engineer,US,100,US,L,100800
2022,MI,FT,Data Analyst,GB,100,GB,M,50155.59559
2022,MI,FT,Data Analyst,GB,100,GB,M,37616.69669
2022,MI,FT,Data Analyst,ES,100,ES,M,42872
2022,MI,FT,Data Analyst,ES,100,ES,M,32154
2022,MI,FT,Data Engineer,ES,100,ES,M,85744
2022,MI,FT,Data Engineer,ES,100,ES,M,75026
2022,MI,FT,Data Engineer,GB,100,GB,M,100311.1912
2022,MI,FT,Data Engineer,GB,100,GB,M,87772.29229
2022,MI,FT,Data Engineer,GR,100,GR,M,85744
2022,MI,FT,Data Engineer,GR,100,GR,M,75026
2022,SE,FT,Machine Learning Engineer,US,0,US,M,189650
2022,SE,FT,Machine Learning Engineer,US,0,US,M,164996
2022,MI,FT,Data Analyst,GR,100,GR,M,42872
2022,MI,FT,Data Analyst,GR,100,GR,M,32154
2022,MI,FT,Data Engineer,GB,100,GB,M,94041.74173
2022,MI,FT,Data Engineer,GB,100,GB,M,75233.39339
2022,SE,FT,Data Scientist,US,0,US,L,215300
2022,SE,FT,Data Scientist,US,0,US,L,140400
2022,MI,FT,Data Engineer,ES,100,ES,M,64308
2022,MI,FT,Data Engineer,ES,100,ES,M,48231
2022,SE,FT,Data Scientist,US,100,US,M,260000
2022,SE,FT,Data Scientist,US,100,US,M,180000
