work_year,experience_level,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location,company_size
2023,EN,FT,Data Analyst,75000,USD,US,0,US,M
2023,EN,FT,Data Analyst,70000,USD,US,0,US,M
2023,SE,FT,Data Analyst,204500,USD,US,0,US,M
2023,SE,FT,Data Analyst,138900,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,318300,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,212200,USD,US,100,US,M
2023,SE,FT,Data Engineer,95000,USD,US,100,US,M
2023,SE,FT,Data Engineer,75000,USD,US,100,US,M
2023,SE,FT,Data Scientist,195000,USD,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,230000,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,143200,USD,US,0,US,M
2023,MI,FT,Data Engineer,100000,USD,US,100,US,M
2023,MI,FT,Data Engineer,70000,USD,US,100,US,M
2023,MI,FT,Business Data Analyst,105000,USD,US,50,US,L
2023,MI,FT,Applied Data Scientist,1700000,INR,IN,100,IN,L
2023,MI,FT,Data Analyst,38000,GBP,GB,0,GB,M
2023,MI,FT,Data Analyst,35000,GBP,GB,0,GB,M
2023,SE,FT,Data Engineer,145000,USD,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,US,0,US,M
2023,SE,FT,Data Analyst,168400,USD,US,0,US,M
2023,SE,FT,Data Analyst,105200,USD,US,0,US,M
2023,SE,FT,Applied Scientist,309400,USD,US,0,US,L
2023,SE,FT,Applied Scientist,159100,USD,US,0,US,L
2023,SE,FT,Machine Learning Engineer,190000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,150000,USD,US,0,US,M
2023,MI,FT,Data Engineer,162500,USD,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,150000,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,120000,USD,US,100,US,M
2023,SE,FT,Data Engineer,145000,USD,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,US,0,US,M
2023,SE,FT,Applied Scientist,222200,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,SE,FT,Data Analyst,45000,GBP,CF,100,CF,M
2023,SE,FT,Data Analyst,35000,GBP,CF,100,CF,M
2023,SE,FT,Data Engineer,241000,USD,US,0,US,M
2023,SE,FT,Data Engineer,155000,USD,US,0,US,M
2023,SE,FT,Data Engineer,220000,USD,US,100,US,M
2023,SE,FT,Data Engineer,190000,USD,US,100,US,M
2023,MI,FT,Data Scientist,55000,GBP,GB,0,GB,M
2023,MI,FT,Data Scientist,45000,GBP,GB,0,GB,M
2020,EX,FT,Staff Data Analyst,15000,USD,NG,0,CA,M
2023,MI,FT,ETL Engineer,70000,GBP,GB,100,GB,M
2023,MI,FT,ETL Engineer,47500,GBP,GB,100,GB,M
2023,EN,FT,Data Analyst,85000,USD,US,100,US,M
2023,EN,FT,Data Analyst,75000,USD,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,US,0,US,M
2023,MI,FT,Machine Learning Engineer,300000,USD,US,0,US,M
2023,MI,FT,Machine Learning Engineer,250000,USD,US,0,US,M
2023,SE,FT,Data Scientist,228000,USD,US,0,US,M
2023,SE,FT,Data Scientist,186000,USD,US,0,US,M
2023,SE,FT,Data Scientist,190000,USD,US,0,US,M
2023,SE,FT,Data Scientist,170000,USD,US,0,US,M
2023,MI,FT,Research Engineer,230000,USD,US,0,US,M
2023,MI,FT,Research Engineer,200000,USD,US,0,US,M
2023,SE,FT,Data Architect,180000,USD,US,100,US,M
2023,SE,FT,Data Architect,115000,USD,US,100,US,M
2023,SE,FT,Data Architect,200000,USD,US,100,US,M
2023,SE,FT,Data Architect,115000,USD,US,100,US,M
2023,SE,FT,Data DevOps Engineer,50000,EUR,FR,50,FR,S
2023,EX,FT,Data Engineer,220000,USD,US,0,US,M
2023,EX,FT,Data Engineer,205000,USD,US,0,US,M
2023,MI,FT,Data Engineer,180000,USD,US,0,US,M
2023,MI,FT,Data Engineer,130000,USD,US,0,US,M
2023,SE,FT,Data Engineer,200000,USD,US,100,US,M
2023,SE,FT,Data Engineer,150000,USD,US,100,US,M
2023,SE,FT,Computer Vision Engineer,215000,USD,US,0,US,M
2023,SE,FT,Computer Vision Engineer,170000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,US,0,US,M
2023,SE,FT,Data Scientist,224000,USD,CA,0,CA,M
2023,SE,FT,Data Scientist,176000,USD,CA,0,CA,M
2023,SE,FT,Data Analyst,120000,USD,US,100,US,M
2023,SE,FT,Data Analyst,75000,USD,US,100,US,M
2023,EN,FT,Data Engineer,1400000,INR,IN,100,IN,L
2023,SE,FT,Applied Data Scientist,100000,AUD,AU,100,FI,M
2023,MI,FT,AI Developer,100000,SGD,FI,0,FI,M
2023,SE,FT,Data Analyst,140000,USD,US,0,US,M
2023,SE,FT,Data Analyst,120000,USD,US,0,US,M
2023,SE,FT,Data Engineer,128000,USD,US,0,US,M
2023,SE,FT,Data Engineer,81500,USD,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,US,0,US,M
2023,SE,FT,Data Engineer,185000,USD,US,0,US,M
2023,SE,FT,Data Engineer,140000,USD,US,0,US,M
2023,EX,FT,Head of Data,329500,USD,US,0,US,M
2023,EX,FT,Head of Data,269600,USD,US,0,US,M
2023,SE,FT,Data Quality Analyst,100000,USD,US,0,US,M
2023,SE,FT,Data Quality Analyst,80000,USD,US,0,US,M
2023,SE,FT,Data Scientist,250000,USD,US,0,US,M
2023,SE,FT,Data Scientist,162500,USD,US,0,US,M
2023,MI,FT,AI Developer,200000,USD,US,100,US,M
2023,SE,FT,Data Engineer,145000,USD,US,0,US,M
2023,SE,FT,Data Engineer,100000,USD,US,0,US,M
2023,EX,FT,Data Engineer,145000,USD,US,0,US,M
2023,EX,FT,Data Engineer,115000,USD,US,0,US,M
2023,SE,FT,Data Scientist,203500,USD,US,0,US,M
2023,SE,FT,Data Scientist,152000,USD,US,0,US,M
2023,SE,FT,Data Scientist,239000,USD,US,0,US,L
2023,SE,FT,Data Scientist,122900,USD,US,0,US,L
2023,SE,FT,Data Scientist,237000,USD,US,0,US,M
2023,SE,FT,Data Scientist,145000,USD,US,0,US,M
2023,SE,FT,Data Science Manager,191765,USD,US,0,US,M
2023,SE,FT,Data Science Manager,134236,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,190000,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,112000,USD,US,100,US,M
2022,SE,FT,Data Scientist,84000,EUR,ES,100,GB,L
2023,EN,FT,Data Engineer,85000,USD,US,0,US,M
2023,EN,FT,Data Engineer,65000,USD,US,0,US,M
2023,SE,FT,Data Analyst,135000,USD,US,0,US,M
2023,SE,FT,Data Analyst,105500,USD,US,0,US,M
2023,SE,FT,Research Engineer,293000,USD,US,0,US,M
2023,SE,FT,Research Engineer,185000,USD,US,0,US,M
2023,SE,FT,Data Analyst,80000,USD,US,0,US,M
2023,SE,FT,Data Analyst,70000,USD,US,0,US,M
2023,SE,FT,Data Engineer,220000,USD,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,US,100,US,M
2023,SE,FT,Data Scientist,175000,USD,US,100,US,M
2023,SE,FT,Data Scientist,145000,USD,US,100,US,M
2023,SE,FT,Data Analyst,200000,USD,US,0,US,M
2023,SE,FT,Data Analyst,148500,USD,US,0,US,M
2023,SE,FT,Data Scientist,45000,EUR,ES,0,ES,M
2023,SE,FT,Data Scientist,36000,EUR,ES,0,ES,M
2023,SE,FT,Data Engineer,240500,USD,US,0,US,L
2023,SE,FT,Data Engineer,123700,USD,US,0,US,L
2023,SE,FT,Analytics Engineer,152900,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,117100,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,173000,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,113000,USD,US,100,US,M
2023,SE,FT,Applied Scientist,260000,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,EX,FT,Data Engineer,175000,USD,US,0,US,M
2023,EX,FT,Data Engineer,110000,USD,US,0,US,M
2023,SE,FT,Applied Scientist,260000,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,SE,FT,Research Scientist,130000,USD,US,100,US,M
2023,SE,FT,Research Scientist,110000,USD,US,100,US,M
2023,SE,FT,Applied Scientist,205000,USD,US,100,US,M
2023,SE,FT,Applied Scientist,184000,USD,US,100,US,M
2023,SE,FT,Data Analyst,149500,USD,US,100,US,M
2023,SE,FT,Data Analyst,127075,USD,US,100,US,M
2023,SE,FT,Data Scientist,195000,USD,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,US,0,US,M
2023,SE,FT,Data Engineer,219535,USD,US,100,US,M
2023,SE,FT,Data Engineer,146115,USD,US,100,US,M
2023,SE,FT,Data Scientist,170000,USD,US,0,US,M
2023,SE,FT,Data Scientist,135000,USD,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,US,100,US,M
2023,SE,FT,Data Scientist,145000,USD,US,100,US,M
2023,SE,FT,Data Scientist,199000,USD,US,0,US,M
2023,SE,FT,Data Scientist,162000,USD,US,0,US,M
2023,SE,FT,Applied Scientist,222200,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,EX,FT,Analytics Engineer,221000,USD,US,100,US,M
2023,EX,FT,Analytics Engineer,153000,USD,US,100,US,M
2023,SE,FT,Data Analyst,187000,USD,US,0,US,M
2023,SE,FT,Data Analyst,128000,USD,US,0,US,M
2023,SE,FT,Research Scientist,210000,USD,US,0,US,M
2023,SE,FT,Research Scientist,136000,USD,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,US,100,US,M
2023,SE,FT,Data Scientist,100000,USD,US,100,US,M
2023,SE,FT,Data Engineer,179000,USD,US,0,US,M
2023,SE,FT,Data Engineer,109000,USD,US,0,US,M
2023,SE,FT,Data Scientist,245000,USD,US,0,US,M
2023,SE,FT,Data Scientist,180000,USD,US,0,US,M
2023,SE,FT,Data Analyst,142000,USD,US,100,US,M
2023,SE,FT,Data Analyst,75000,USD,US,100,US,M
2023,SE,FT,Data Manager,198800,USD,US,0,US,M
2023,SE,FT,Data Manager,105200,USD,US,0,US,M
2023,SE,FT,Data Analyst,125000,USD,US,100,US,M
2023,SE,FT,Data Analyst,112000,USD,US,100,US,M
2023,SE,FT,Data Scientist,210000,USD,US,0,US,M
2023,SE,FT,Data Scientist,155000,USD,US,0,US,M
2023,SE,FT,Data Manager,115000,USD,US,100,US,M
2023,SE,FT,Data Manager,86000,USD,US,100,US,M
2023,SE,FT,Data Scientist,165000,USD,US,0,US,M
2023,SE,FT,Data Scientist,140000,USD,US,0,US,M
2023,SE,FT,Data Analyst,139000,USD,US,0,US,M
2023,SE,FT,Data Analyst,106000,USD,US,0,US,M
2023,EN,FT,Data Analyst,55000,CAD,CA,0,CA,L
2022,SE,FT,AI Developer,275000,USD,CA,0,CA,S
2023,SE,FL,Machine Learning Researcher,50000,USD,UA,50,UA,S
2023,MI,FT,Machine Learning Engineer,280700,USD,US,100,US,M
2023,MI,FT,Machine Learning Engineer,150450,USD,US,100,US,M
2023,EN,FT,Data Scientist,70000,CAD,CA,100,CA,L
2023,SE,FT,Data Architect,250500,USD,US,0,US,M
2023,SE,FT,Data Architect,159500,USD,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,US,0,US,M
2023,SE,FT,Data Analyst,140000,USD,US,0,US,M
2023,SE,FT,Data Analyst,120000,USD,US,0,US,M
2023,EN,FT,Data Scientist,130001,USD,US,100,US,M
2023,EN,FT,Data Scientist,71907,USD,US,100,US,M
2023,MI,FT,Data Scientist,93918,USD,US,100,US,M
2023,MI,FT,Data Scientist,51962,USD,US,100,US,M
2023,SE,FT,Data Analyst,175000,USD,CA,100,CA,M
2023,SE,FT,Data Analyst,135000,USD,CA,100,CA,M
2023,EN,FT,Data Engineer,85000,USD,US,0,US,M
2023,EN,FT,Data Engineer,65000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,257000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,147000,USD,US,0,US,M
2023,SE,FT,Data Engineer,222000,USD,US,100,US,M
2023,SE,FT,Data Engineer,175000,USD,US,100,US,M
2023,SE,FT,Data Scientist,203000,USD,US,100,US,M
2023,SE,FT,Data Scientist,133200,USD,US,100,US,M
2023,EN,FT,Applied Scientist,213660,USD,US,0,US,L
2023,EN,FT,Applied Scientist,130760,USD,US,0,US,L
2023,SE,FT,Data Engineer,221000,USD,US,0,US,M
2023,SE,FT,Data Engineer,147000,USD,US,0,US,M
2023,SE,FT,Data Quality Analyst,100000,USD,US,0,US,M
2023,SE,FT,Data Quality Analyst,80000,USD,US,0,US,M
2023,SE,FT,Data Scientist,185900,USD,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,US,0,US,M
2023,SE,FT,Data Scientist,238000,USD,US,100,US,M
2023,SE,FT,Data Scientist,156000,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,304000,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,199000,USD,US,100,US,M
2023,MI,FT,Big Data Engineer,45000,EUR,ES,100,ES,M
2023,SE,FT,Data Engineer,150000,USD,US,0,US,M
2023,SE,FT,Data Engineer,130000,USD,US,0,US,M
2023,SE,FT,Data Scientist,140000,USD,US,100,US,M
2023,SE,FT,Data Scientist,110000,USD,US,100,US,M
2023,MI,FT,Data Analyst,90000,USD,US,0,US,M
2023,MI,FT,Data Analyst,75000,USD,US,0,US,M
2023,MI,FT,Research Scientist,161200,GBP,GB,0,GB,M
2023,MI,FT,Research Scientist,84570,GBP,GB,0,GB,M
2023,SE,FT,Data Engineer,240000,USD,US,0,US,M
2023,SE,FT,Data Engineer,183600,USD,US,0,US,M
2023,MI,FT,Data Specialist,130000,USD,US,0,US,M
2023,MI,FT,Data Specialist,80000,USD,US,0,US,M
2023,SE,FT,Data Engineer,250000,USD,US,0,US,M
2023,SE,FT,Data Engineer,150000,USD,US,0,US,M
2023,SE,FT,Data Analytics Manager,160000,USD,US,100,US,M
2023,SE,FT,Data Analytics Manager,120000,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,289076,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,202353,USD,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,US,0,US,M
2023,SE,FT,Data Analyst,155000,USD,US,0,US,M
2023,SE,FT,Data Analyst,106000,USD,US,0,US,M
2023,SE,FT,Data Engineer,200000,USD,US,0,US,M
2023,SE,FT,Data Engineer,160000,USD,US,0,US,M
2023,SE,FT,Data Scientist,157750,USD,US,100,US,M
2023,SE,FT,Data Scientist,104650,USD,US,100,US,M
2023,MI,FT,Data Scientist,180000,USD,US,100,US,M
2023,MI,FT,Data Scientist,140000,USD,US,100,US,M
2023,EX,FT,Data Scientist,200000,USD,US,0,US,M
2023,EX,FT,Data Scientist,145000,USD,US,0,US,M
2023,MI,FT,Lead Data Analyst,68000,USD,US,0,US,L
2023,EN,FT,BI Data Engineer,60000,USD,US,100,US,M
2023,SE,FT,Data Scientist,45000,EUR,ES,0,ES,M
2023,SE,FT,Data Scientist,36000,EUR,ES,0,ES,M
2023,EN,FT,Data Engineer,85000,USD,US,0,US,M
2023,EN,FT,Data Engineer,65000,USD,US,0,US,M
2023,MI,FT,Data Engineer,125000,USD,US,0,US,M
2023,MI,FT,Data Engineer,90000,USD,US,0,US,M
2023,SE,FT,Data Analyst,105000,USD,US,100,US,M
2023,SE,FT,Data Analyst,90000,USD,US,100,US,M
2023,SE,FT,Analytics Engineer,179820,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,143860,USD,US,0,US,M
2023,SE,FT,Data Analyst,135000,USD,US,0,US,M
2023,SE,FT,Data Analyst,105500,USD,US,0,US,M
2023,EN,FT,Research Engineer,155000,USD,US,0,US,M
2023,EN,FT,Research Engineer,125000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,241000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,181000,USD,US,0,US,M
2023,SE,FT,Data Scientist,252000,USD,US,0,US,M
2023,SE,FT,Data Scientist,154000,USD,US,0,US,M
2023,EX,FT,Data Architect,180000,USD,US,0,US,M
2023,EX,FT,Data Architect,155000,USD,US,0,US,M
2023,SE,FT,Data Scientist,191765,USD,US,0,US,M
2023,SE,FT,Data Scientist,134236,USD,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,US,100,US,M
2023,SE,FT,Data Scientist,145000,USD,US,100,US,M
2023,SE,FT,Data Scientist,237000,USD,US,100,US,M
2023,SE,FT,Data Scientist,145000,USD,US,100,US,M
2023,EN,FT,Research Engineer,155000,USD,US,0,US,M
2023,EN,FT,Research Engineer,125000,USD,US,0,US,M
2023,SE,FT,Data Analyst,80000,USD,US,0,US,M
2023,SE,FT,Data Analyst,70000,USD,US,0,US,M
2023,SE,FT,Data Engineer,146000,USD,US,0,US,M
2023,SE,FT,Data Engineer,75000,USD,US,0,US,M
2023,EN,FT,Data Analyst,64200,USD,US,100,US,M
2023,EN,FT,Data Analyst,56100,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,170000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,130000,USD,US,0,US,M
2023,SE,FT,Data Analyst,208450,USD,US,100,US,M
2023,SE,FT,Data Analyst,170550,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,125000,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,100000,USD,US,0,US,M
2023,MI,FT,Data Manager,135000,USD,US,0,US,M
2023,MI,FT,Data Manager,120000,USD,US,0,US,M
2023,SE,FT,Data Scientist,200000,USD,US,100,US,M
2023,SE,FT,Data Scientist,170000,USD,US,100,US,M
2023,SE,FT,Data Scientist,171250,USD,IE,0,IE,M
2023,SE,FT,Data Scientist,113750,USD,IE,0,IE,M
2023,SE,FT,Applied Scientist,222200,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,SE,FT,Applied Scientist,260000,USD,US,0,US,L
2023,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2023,SE,FT,Data Analyst,153600,USD,US,0,US,M
2023,SE,FT,Data Analyst,100500,USD,US,0,US,M
2023,SE,FT,Applied Scientist,205000,USD,US,100,US,M
2023,SE,FT,Applied Scientist,184000,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,115000,USD,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,95000,USD,CA,100,CA,M
2023,MI,FT,Data Analyst,182500,USD,US,0,US,M
2023,MI,FT,Data Analyst,121500,USD,US,0,US,M
2023,SE,FT,Data Engineer,203100,USD,US,0,US,M
2023,SE,FT,Data Engineer,114500,USD,US,0,US,M
2023,MI,FT,Data Analyst,60000,GBP,GB,0,GB,M
2023,MI,FT,Data Analyst,45000,GBP,GB,0,GB,M
2023,SE,FT,Data Engineer,252000,USD,US,0,US,M
2023,SE,FT,Data Engineer,129000,USD,US,0,US,M
2023,EN,FT,Data Engineer,92700,USD,US,100,US,M
2023,EN,FT,Data Engineer,61800,USD,US,100,US,M
2023,SE,FT,Data Engineer,160000,USD,US,100,US,M
2023,SE,FT,Data Engineer,130000,USD,US,100,US,M
2023,SE,FT,Data Scientist,258000,USD,CA,0,CA,M
2023,SE,FT,Data Scientist,190000,USD,CA,0,CA,M
2023,SE,FT,Data Scientist,170000,USD,US,0,US,M
2023,SE,FT,Data Scientist,135000,USD,US,0,US,M
2023,MI,FT,Data Architect,167500,USD,US,0,US,M
2023,MI,FT,Data Architect,106500,USD,US,0,US,M
2023,SE,FT,Data Scientist,195000,USD,US,0,US,M
2023,SE,FT,Data Scientist,160000,USD,US,0,US,M
2023,MI,FT,Data Engineer,146000,USD,US,0,US,M
2023,MI,FT,Data Engineer,75000,USD,US,0,US,M
2022,EN,FT,Data Engineer,57000,EUR,NL,100,NL,L
2023,EX,FT,Data Engineer,286000,USD,US,100,US,M
2023,EX,FT,Data Engineer,207000,USD,US,100,US,M
2023,SE,FT,Data Analyst,100000,USD,US,100,US,M
2023,SE,FT,Data Analyst,80000,USD,US,100,US,M
2023,SE,FT,Data Engineer,223250,USD,US,0,US,M
2023,SE,FT,Data Engineer,178600,USD,US,0,US,M
2023,EX,FT,Director of Data Science,353200,USD,US,0,US,M
2023,EX,FT,Director of Data Science,249300,USD,US,0,US,M
2023,MI,FT,Machine Learning Scientist,230000,USD,US,0,US,M
2023,MI,FT,Machine Learning Scientist,220000,USD,US,0,US,M
2023,SE,FT,Data Scientist,297300,USD,US,100,US,M
2023,SE,FT,Data Scientist,198200,USD,US,100,US,M
2023,MI,FT,Research Scientist,210000,USD,US,100,US,M
2023,MI,FT,Research Scientist,151800,USD,US,100,US,M
2023,SE,FT,Data Scientist,200000,USD,US,100,US,M
2023,SE,FT,Data Scientist,170000,USD,US,100,US,M
2023,SE,FT,Data Scientist,317070,USD,US,0,US,M
2023,SE,FT,Data Scientist,170730,USD,US,0,US,M
2023,SE,FT,Data Engineer,128000,USD,US,0,US,M
2023,SE,FT,Data Engineer,81500,USD,US,0,US,M
2023,EN,FT,Business Data Analyst,20000,EUR,ES,0,ES,M
2023,SE,FT,AI Developer,108000,USD,UA,0,UA,M
2023,SE,FT,AI Developer,60000,USD,UA,0,UA,M
2023,MI,FT,MLOps Engineer,134000,USD,US,100,US,M
2023,MI,FT,MLOps Engineer,124000,USD,US,100,US,M
2023,SE,FT,Data Engineer,171250,USD,US,0,US,M
2023,SE,FT,Data Engineer,113750,USD,US,0,US,M
2023,SE,FT,Data Engineer,165000,USD,US,0,US,M
2023,SE,FT,Data Engineer,132300,USD,US,0,US,M
2023,SE,FT,Data Scientist,225000,USD,US,0,US,M
2023,SE,FT,Data Scientist,175000,USD,US,0,US,M
2023,SE,FT,Data Engineer,230000,USD,US,0,US,M
2023,SE,FT,Data Engineer,124500,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,247500,USD,US,0,US,M
2023,SE,FT,Machine Learning Engineer,172200,USD,US,0,US,M
2023,SE,FT,Data Analyst,175000,USD,US,0,US,M
2023,SE,FT,Data Analyst,145000,USD,US,0,US,M
2023,SE,FT,Data Analyst,148700,USD,US,0,US,M
2023,SE,FT,Data Analyst,125600,USD,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,US,0,US,M
2023,SE,FT,Data Engineer,115000,USD,US,0,US,M
2023,SE,FT,Research Scientist,200000,USD,US,0,US,M
2023,SE,FT,Research Scientist,150000,USD,US,0,US,M
2023,EN,FT,Research Engineer,160000,USD,US,0,US,M
2023,EN,FT,Research Engineer,120000,USD,US,0,US,M
2023,SE,FT,Data Analyst,185000,USD,US,100,US,M
2023,SE,FT,Data Analyst,120250,USD,US,100,US,M
2023,SE,FT,Data Scientist,275300,USD,US,100,US,M
2023,SE,FT,Data Scientist,183000,USD,US,100,US,M
2023,SE,FT,Data Architect,170000,USD,US,100,US,M
2023,SE,FT,Data Architect,125000,USD,US,100,US,M
2023,MI,FT,Data Architect,167500,USD,US,0,US,M
2023,MI,FT,Data Architect,106500,USD,US,0,US,M
2023,SE,FT,Research Scientist,250000,USD,US,0,US,M
2023,SE,FT,Research Scientist,200000,USD,US,0,US,M
2023,MI,FT,Machine Learning Engineer,135000,USD,US,50,US,L
2023,SE,FT,AI Scientist,1500000,ILS,IL,0,IL,L
2023,SE,FT,Machine Learning Engineer,216000,USD,US,100,US,M
2023,SE,FT,Machine Learning Engineer,184000,USD,US,100,US,M
2023,SE,FT,Data Engineer,180000,USD,US,100,US,M
2023,SE,FT,Data Engineer,165000,USD,US,100,US,M
2023,SE,FT,Data Scientist,185900,USD,US,0,US,M
2023,SE,FT,Data Scientist,129300,USD,US,0,US,M
2023,SE,FT,Data Engineer,145000,USD,US,0,US,M
2023,SE,FT,Data Engineer,120000,USD,US,0,US,M
2023,MI,FT,Data Engineer,143865,USD,US,0,US,M
2023,MI,FT,Data Engineer,115092,USD,US,0,US,M
2023,MI,FT,Machine Learning Engineer,130000,USD,US,0,US,M
2023,MI,FT,Machine Learning Engineer,90000,USD,US,0,US,M
2023,SE,FT,Data Scientist,173000,USD,US,100,US,M
2023,SE,FT,Data Scientist,132000,USD,US,100,US,M
2023,SE,FT,Data Analyst,208049,USD,US,0,US,M
2023,SE,FT,Data Analyst,128500,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,179820,USD,US,0,US,M
2023,SE,FT,Analytics Engineer,143860,USD,US,0,US,M
2023,SE,FT,Data Engineer,167500,USD,US,0,US,M
2023,SE,FT,Data Engineer,106500,USD,US,0,US,M
2023,SE,FT,Data Scientist,275300,USD,US,100,US,M
2023,SE,FT,Data Scientist,183500,USD,US,100,US,M
2023,MI,FT,Data Engineer,149600,USD,US,0,US,M
2023,MI,FT,Data Engineer,102000,USD,US,0,US,M
2023,EX,FT,Data Scientist,145000,USD,US,0,US,M
2023,EX,FT,Data Scientist,100000,USD,US,0,US,M
2023,SE,FT,Data Analyst,190000,USD,US,100,US,M
2023,SE,FT,Data Analyst,95000,USD,US,100,US,M
2023,SE,FT,Data Analyst,153600,USD,US,0,US,M
2023,SE,FT,Data Analyst,106800,USD,US,0,US,M
2023,MI,FT,Data Scientist,90000,EUR,IE,0,IE,M
2023,MI,FT,Data Scientist,75000,EUR,IE,0,IE,M
2023,MI,FT,Data Analyst,128000,USD,US,0,US,M
2023,MI,FT,Data Analyst,85000,USD,US,0,US,M
2023,MI,FT,Data Engineer,151000,USD,US,0,US,M
2023,MI,FT,Data Engineer,140000,USD,US,0,US,M
2023,SE,FT,Data Scientist,275300,USD,US,100,US,M
2023,SE,FT,Data Scientist,183500,USD,US,100,US,M
2023,SE,FT,Machine Learning Scientist,220000,USD,US,0,US,M
2023,SE,FT,Machine Learning Scientist,170000,USD,US,0,US,M
2023,SE,FT,Data Analyst,135000,USD,US,0,US,M
2023,SE,FT,Data Analyst,105500,USD,US,0,US,M
2023,SE,FT,Data Analyst,100000,USD,US,100,US,M
2023,SE,FT,Data Analyst,80000,USD,US,100,US,M
2023,EN,FT,Applied Machine Learning Scientist,40000,EUR,DE,50,DE,M
2023,SE,FT,Data Engineer,160000,USD,CA,100,CA,M
2023,SE,FT,Data Engineer,145000,USD,CA,100,CA,M
2023,MI,FT,Data Analyst,154000,USD,US,0,US,M
2023,MI,FT,Data Analyst,143000,USD,US,0,US,M
2023,MI,FT,Data Scientist,65000,GBP,GB,0,GB,M
2023,MI,FT,Data Scientist,42000,GBP,GB,0,GB,M
2023,EN,FT,Data Scientist,190000,USD,US,0,US,M
2023,EN,FT,Data Scientist,120000,USD,US,0,US,M
2023,MI,FT,Data Scientist,70000,GBP,GB,0,GB,M
2023,MI,FT,Data Scientist,42000,GBP,GB,0,GB,M
2023,MI,FT,Data Scientist,90000,GBP,GB,0,GB,M
2023,MI,FT,Data Scientist,60000,GBP,GB,0,GB,M
2023,SE,FT,Data Engineer,150000,USD,US,0,US,M
2023,SE,FT,Data Engineer,111000,USD,US,0,US,M
2023,EX,FT,Data Engineer,265000,USD,US,0,US,M
2023,EX,FT,Data Engineer,235000,USD,US,0,US,M
2023,EN,FT,Data Scientist,112000,CHF,CH,50,CH,L
2022,MI,FT,Data Scientist,70000,EUR,DE,100,DE,M
2023,SE,FT,Data Engineer,160000,USD,US,100,US,M
